WAYBILL,Direccion_Destino,CITY,STATE,POSTAL_CODE,COUNTRY,DISTANCE_BILLED,Pure_Freight,Fuel_Cost,Team_D.15mILE,Total_Feight_Inv,Origen,CARRIER,FULL_Direccion_Destino,%Truck_used,WH_Address
22899596,KENT WA 98032-1195 US,KENT,WA,98032-1195,US,2107.2,6553.39,1095.74,0,7649.14,,BRONCO,KENT WA 98032-1195 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900152,BALTIMORE MD 21228 US,BALTIMORE,MD,21228,US,1392,2241.12,584.64,0,2825.76,,BRONCO,BALTIMORE MD 21228 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900154,ORLANDO FL 32826-3205 US,ORLANDO,FL,32826-3205,US,1106.4,1537.9,431.5,0,1969.39,,BRONCO,ORLANDO FL 32826-3205 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900155,WHARTON NJ 07885-1800 US,WHARTON,NJ,07885-1800,US,1528.6,2537.48,672.58,0,3210.06,,BRONCO,WHARTON NJ 07885-1800 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900158,GREENWICH CT 6830 US,GREENWICH,CT,6830,US,1601.4,2514.2,720.63,0,3234.83,,BRONCO,GREENWICH CT 6830 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900159,SAINT PETERSBURG FL 33710 US,SAINT PETERSBURG,FL,33710,US,1101.7,1531.36,429.66,0,1961.03,,BRONCO,SAINT PETERSBURG FL 33710 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900160,BERKELEY CA 94704-1208 US,BERKELEY,CA,94704-1208,US,2743.86,3429.82,1646.31,411.58,5487.71,,BRONCO,BERKELEY CA 94704-1208 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900164,WALLINGFORD CT 06492-5931 US,WALLINGFORD,CT,06492-5931,US,1658.2,2603.37,762.77,0,3366.15,,BRONCO,WALLINGFORD CT 06492-5931 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900165,NEWBURYPORT MA 01950-4043 US,NEWBURYPORT,MA,01950-4043,US,1813.8,3627.6,870.62,0,4498.22,,BRONCO,NEWBURYPORT MA 01950-4043 US,67%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900630,PITTSBURGH PA 15205-1306 US,PITTSBURGH,PA,15205-1306,US,1228.8,1978.37,491.52,0,2469.89,,BRONCO,PITTSBURGH PA 15205-1306 US,50%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900817,PITTSBURGH PA 15205-1306 US,PITTSBURGH,PA,15205-1306,US,1228.8,1978.37,491.52,0,2469.89,,BRONCO,PITTSBURGH PA 15205-1306 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900824,WALLED LAKE MI 48390 US,WALLED LAKE,MI,48390,US,1173,1900.26,457.47,0,2357.73,,BRONCO,WALLED LAKE MI 48390 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900826,NASHUA NH 03062-1924 US,NASHUA,NH,03062-1924,US,1787,3627.61,839.89,0,4467.5,,BRONCO,NASHUA NH 03062-1924 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900829,HAYWARD CA 94545 US,HAYWARD,CA,94545,US,1693.4,2116.75,778.96,254.01,3149.72,,BRONCO,HAYWARD CA 94545 US,56%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22900841,NEWBURYPORT MA 01950-4043 US,NEWBURYPORT,MA,01950-4043,US,1813.8,3627.6,870.62,0,4498.22,,BRONCO,NEWBURYPORT MA 01950-4043 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22901177,GRAY ME 04039-9505 US,GRAY,ME,04039-9505,US,1886.5,3905.06,924.39,282.98,5112.42,,BRONCO,GRAY ME 04039-9505 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22901387,MOORESTOWN NJ 8057 US,MOORESTOWN,NJ,8057,US,1489.9,2473.23,640.66,0,3113.89,,BRONCO,MOORESTOWN NJ 8057 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22901389,LITHONIA GA 30058 US,LITHONIA,GA,30058,US,829.5,2350,323.51,0,2673.51,,BRONCO,LITHONIA GA 30058 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22901390,KENT WA 98032-1195 US,KENT,WA,98032-1195,US,2107.2,6553.39,1095.74,316.08,7965.22,,BRONCO,KENT WA 98032-1195 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22902545,ANOKA MN 55303 US,ANOKA,MN,55303,US,960,1555.2,374.4,0,1929.6,,BRONCO,ANOKA MN 55303 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22902566,KILLEEN TX 76541 US,KILLEEN,TX,76541,US,176.8,450.84,68.95,26.52,546.31,,BRONCO,KILLEEN TX 76541 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22902905,CORONA CA 92881-6475 US,CORONA,CA,92881-6475,US,1396.8,1746,586.66,0,2332.66,,BRONCO,CORONA CA 92881-6475 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22902948,COON RAPIDS MN 55433-5856 US,COON RAPIDS,MN,55433-5856,US,954.8,1546.78,372.37,143.22,2062.37,,BRONCO,COON RAPIDS MN 55433-5856 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22903946,POMPANO BEACH FL 33069 US,POMPANO BEACH,FL,33069,US,1293.3,1797.69,530.25,0,2327.94,,BRONCO,POMPANO BEACH FL 33069 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22903960,CHINO CA 91710 US,CHINO,CA,91710,US,1403.5,1754.38,589.47,210.53,2554.37,,BRONCO,CHINO CA 91710 US,61%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22903963,IRVING TX 75062 US,IRVING,TX,75062,US,5.3,400,2.07,0.8,402.86,,BRONCO,IRVING TX 75062 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22903991,MALDEN MA 2148 US,MALDEN,MA,2148,US,1780.5,3561,836.84,0,4397.84,,BRONCO,MALDEN MA 2148 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22905847,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,0,2673.66,,BRONCO,ALPHARETTA GA 30005 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22911245,PELHAM AL 35124 US,PELHAM,AL,35124,US,658,1144.92,256.62,98.7,1500.24,,BRONCO,PELHAM AL 35124 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22911485,EL PASO TX 79927 US,EL PASO,TX,79927,US,623.2,1589.16,243.05,0,1832.21,,BRONCO,EL PASO TX 79927 US,61%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22911489,EL PASO TX 79927 US,EL PASO,TX,79927,US,623.2,1589.16,243.05,93.48,1925.69,,BRONCO,EL PASO TX 79927 US,67%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22911500,EL PASO TX 79927 US,EL PASO,TX,79927,US,623.2,1589.16,243.05,93.48,1925.69,,BRONCO,EL PASO TX 79927 US,100%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22911519,WALLINGFORD CT 06492-5931 US,WALLINGFORD,CT,06492-5931,US,1658.2,2603.37,762.77,0,3366.15,,BRONCO,WALLINGFORD CT 06492-5931 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22911556,NEWBURYPORT MA 01950-4043 US,NEWBURYPORT,MA,01950-4043,US,1813.8,3627.6,870.62,0,4498.22,,BRONCO,NEWBURYPORT MA 01950-4043 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22911970,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,124.49,2798.15,,BRONCO,ALPHARETTA GA 30005 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22913002,BARDSTOWN KY 40004-3201 US,BARDSTOWN,KY,40004-3201,US,833.4,1050.08,325.03,125.01,1500.12,,BRONCO,BARDSTOWN KY 40004-3201 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22913856,BUXTON ME 04093-3611 US,BUXTON,ME,04093-3611,US,1881.7,3895.12,922.03,0,4817.15,,BRONCO,BUXTON ME 04093-3611 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22914279,BALCH SPRINGS TX 75180-1632 US,BALCH SPRINGS,TX,75180-1632,US,35,400,13.65,0,413.65,,BRONCO,BALCH SPRINGS TX 75180-1632 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22914448,EL PASO TX 79927 US,EL PASO,TX,79927,US,623.2,1589.16,243.05,93.48,1925.69,,BRONCO,EL PASO TX 79927 US,100%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22914482,EL PASO TX 79927 US,EL PASO,TX,79927,US,623.2,1589.16,243.05,93.48,1925.69,,BRONCO,EL PASO TX 79927 US,100%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22914486,EL PASO TX 79927 US,EL PASO,TX,79927,US,623.2,1589.16,243.05,93.48,1925.69,,BRONCO,EL PASO TX 79927 US,100%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22914489,EL PASO TX 79927 US,EL PASO,TX,79927,US,623.2,1589.16,243.05,93.48,1925.69,,BRONCO,EL PASO TX 79927 US,56%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22915147,MALDEN MA 2148 US,MALDEN,MA,2148,US,1780.5,3561,836.84,0,4397.84,,BRONCO,MALDEN MA 2148 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22915167,DICKINSON TX 77539-3202 US,DICKINSON,TX,77539-3202,US,299,762.45,116.61,44.85,923.91,,BRONCO,DICKINSON TX 77539-3202 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22915730,POMPANO BEACH FL 33064-2134 US,POMPANO BEACH,FL,33064-2134,US,1293.3,1797.69,530.25,0,2327.94,,BRONCO,POMPANO BEACH FL 33064-2134 US,50%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22915747,JACKSONVILLE FL 32207-6710 US,JACKSONVILLE,FL,32207-6710,US,1011.2,1405.57,394.37,0,1799.94,,BRONCO,JACKSONVILLE FL 32207-6710 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22917152,DES MOINES IA 50321-1250 US,DES MOINES,IA,50321-1250,US,1176.47,2011.76,458.82,0,2470.58,,BRONCO,DES MOINES IA 50321-1250 US,56%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22917848,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,0,2673.66,,BRONCO,ALPHARETTA GA 30005 US,78%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22917882,POMPANO BEACH FL 33064-2134 US,POMPANO BEACH,FL,33064-2134,US,1293.3,1797.69,530.25,0,2327.94,,BRONCO,POMPANO BEACH FL 33064-2134 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22918129,FORT LAUDERDALE FL 33334-1440 US,FORT LAUDERDALE,FL,33334-1440,US,1298,1804.22,532.18,194.7,2531.1,,BRONCO,FORT LAUDERDALE FL 33334-1440 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22918136,WALLINGFORD CT 06492-5931 US,WALLINGFORD,CT,06492-5931,US,1658.2,2603.37,762.77,248.73,3614.88,,BRONCO,WALLINGFORD CT 06492-5931 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22918163,NASHUA NH 03062-1924 US,NASHUA,NH,03062-1924,US,1787,3627.61,839.89,268.05,4735.55,,BRONCO,NASHUA NH 03062-1924 US,50%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22918239,WESTAMPTON NJ 8060 US,WESTAMPTON,NJ,8060,US,2411.33,4002.81,1350.35,361.7,5714.86,,BRONCO,WESTAMPTON NJ 8060 US,44%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22918255,WESTAMPTON NJ 8060 US,WESTAMPTON,NJ,8060,US,2411.33,4002.81,1350.35,361.7,5714.86,,BRONCO,WESTAMPTON NJ 8060 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22918287,CYPRESS TX 77433-1200 US,CYPRESS,TX,77433-1200,US,409.13,1043.29,159.56,61.37,1264.22,,BRONCO,CYPRESS TX 77433-1200 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22920572,WALLINGFORD CT 06492-5931 US,WALLINGFORD,CT,06492-5931,US,1658.2,2603.37,762.77,0,3366.15,,BRONCO,WALLINGFORD CT 06492-5931 US,50%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22920653,HAMILTON TOWNSHIP NJ 08611-3226 US,HAMILTON TOWNSHIP,NJ,08611-3226,US,1515.5,2515.73,666.82,0,3182.55,,BRONCO,HAMILTON TOWNSHIP NJ 08611-3226 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22920684,NEWBURYPORT MA 01950-4043 US,NEWBURYPORT,MA,01950-4043,US,1813.8,3627.6,870.62,0,4498.22,,BRONCO,NEWBURYPORT MA 01950-4043 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22920877,COPPELL TX 75019-7611 US,COPPELL,TX,75019-7611,US,1715,4373.25,788.9,257.25,5419.4,,BRONCO,COPPELL TX 75019-7611 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22921000,ANDERSON IN 46016-2324 US,ANDERSON,IN,46016-2324,US,1536.79,3088.95,676.19,0,3765.14,,BRONCO,ANDERSON IN 46016-2324 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22921099,RAYTOWN MO 64133-2805 US,RAYTOWN,MO,64133-2805,US,500.5,1101.1,195.2,75.08,1371.37,,BRONCO,RAYTOWN MO 64133-2805 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22921118,COPPELL TX 75019-7611 US,COPPELL,TX,75019-7611,US,1715,4373.25,788.9,257.25,5419.4,,BRONCO,COPPELL TX 75019-7611 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22921171,EL PASO TX 79927 US,EL PASO,TX,79927,US,623.2,1589.16,243.05,93.48,1925.69,,BRONCO,EL PASO TX 79927 US,100%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22921690,LEES SUMMIT MO 64086 US,LEES SUMMIT,MO,64086,US,788.49,1734.68,307.51,0,2042.19,,BRONCO,LEES SUMMIT MO 64086 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22921715,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,0,2673.66,,BRONCO,ALPHARETTA GA 30005 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22921761,CHARLOTTE NC 28208-2735 US,CHARLOTTE,NC,28208-2735,US,1041.7,1468.8,406.26,0,1875.06,,BRONCO,CHARLOTTE NC 28208-2735 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22921767,VIRGINIA BEACH VA 23453-3183 US,VIRGINIA BEACH,VA,23453-3183,US,1383.7,1909.51,581.15,0,2490.66,,BRONCO,VIRGINIA BEACH VA 23453-3183 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22922171,LAUREL MD 20707-4512 US,LAUREL,MD,20707-4512,US,1361,2191.21,571.62,0,2762.83,,BRONCO,LAUREL MD 20707-4512 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22922576,IRVING TX 75062 US,IRVING,TX,75062,US,5.3,400,2.07,0,402.07,,BRONCO,IRVING TX 75062 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22923518,NEWBURYPORT MA 01950-4043 US,NEWBURYPORT,MA,01950-4043,US,1813.8,3627.6,870.62,0,4498.22,,BRONCO,NEWBURYPORT MA 01950-4043 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22924206,CINCINNATI OH 45241-2009 US,CINCINNATI,OH,45241-2009,US,961.6,1586.64,375.02,0,1961.66,,BRONCO,CINCINNATI OH 45241-2009 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22925623,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,0,2673.66,,BRONCO,ALPHARETTA GA 30005 US,83%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22925693,ALBUQUERQUE NM 87113-1566 US,ALBUQUERQUE,NM,87113-1566,US,631.8,1964.9,246.4,94.77,2306.07,,BRONCO,ALBUQUERQUE NM 87113-1566 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22925788,JACKSON MS 39202-3407 US,JACKSON,MS,39202-3407,US,426.2,677.66,166.22,0,843.88,,BRONCO,JACKSON MS 39202-3407 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22926334,BILLINGS MT 59102-6347 US,BILLINGS,MT,59102-6347,US,1336.6,3862.77,548.01,200.49,4611.27,,BRONCO,BILLINGS MT 59102-6347 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22926887,SPRINGFIELD MO 65803-9565 US,SPRINGFIELD,MO,65803-9565,US,417,917.4,162.63,62.55,1142.58,,BRONCO,SPRINGFIELD MO 65803-9565 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22927760,HOUSTON TX 77032-2530 US,HOUSTON,TX,77032-2530,US,259.4,661.47,101.17,0,762.64,,BRONCO,HOUSTON TX 77032-2530 US,44%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22928121,KEENESBURG CO 80643-9528 US,KEENESBURG,CO,80643-9528,US,1229.42,3823.49,491.77,184.41,4499.67,,BRONCO,KEENESBURG CO 80643-9528 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22928144,HOUSTON TX 77032-2530 US,HOUSTON,TX,77032-2530,US,259.4,661.47,101.17,38.91,801.55,,BRONCO,HOUSTON TX 77032-2530 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22928269,NEWBURYPORT MA 01950-4043 US,NEWBURYPORT,MA,01950-4043,US,1813.8,3627.6,870.62,0,4498.22,,BRONCO,NEWBURYPORT MA 01950-4043 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22928271,IRVING TX 75062-4913 US,IRVING,TX,75062-4913,US,5.3,400,2.07,0.8,402.86,,BRONCO,IRVING TX 75062-4913 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22928354,SAINT LOUIS MO 63123-7241 US,SAINT LOUIS,MO,63123-7241,US,621.4,1367.08,242.35,0,1609.43,,BRONCO,SAINT LOUIS MO 63123-7241 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22928765,RICHARDSON TX 75081-6200 US,RICHARDSON,TX,75081-6200,US,19.3,400,7.53,0,407.53,,BRONCO,RICHARDSON TX 75081-6200 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22929374,LITHONIA GA 30058-4613 US,LITHONIA,GA,30058-4613,US,829.5,2350,323.51,124.43,2797.93,,BRONCO,LITHONIA GA 30058-4613 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22930087,NEWBURYPORT MA 01950-4043 US,NEWBURYPORT,MA,01950-4043,US,1813.8,3627.6,870.62,0,4498.22,,BRONCO,NEWBURYPORT MA 01950-4043 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22930653,HENRICO VA 23228 US,HENRICO,VA,23228,US,1282.1,1769.3,525.66,0,2294.96,,BRONCO,HENRICO VA 23228 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22930709,BUDD LAKE NJ 07828-4317 US,BUDD LAKE,NJ,07828-4317,US,1526.3,2533.66,671.57,0,3205.23,,BRONCO,BUDD LAKE NJ 07828-4317 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22931357,BARDSTOWN KY 40004 US,BARDSTOWN,KY,40004,US,833.4,1050.08,325.03,0,1375.11,,BRONCO,BARDSTOWN KY 40004 US,50%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22931369,IRVING TX 75062-4913 US,IRVING,TX,75062-4913,US,5.3,400,2.07,0.8,402.86,,BRONCO,IRVING TX 75062-4913 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22932471,MOORESTOWN NJ 08057-1367 US,MOORESTOWN,NJ,08057-1367,US,1489.9,2473.23,640.66,0,3113.89,,BRONCO,MOORESTOWN NJ 08057-1367 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22932487,SEATTLE WA 98126-2622 US,SEATTLE,WA,98126-2622,US,2108.5,6557.44,1096.42,0,7653.86,,BRONCO,SEATTLE WA 98126-2622 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22932960,LITHONIA GA 30058-4613 US,LITHONIA,GA,30058-4613,US,829.5,2350,323.51,0,2673.51,,BRONCO,LITHONIA GA 30058-4613 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22933638,COPPELL TX 75019-7611 US,COPPELL,TX,75019-7611,US,1715,4373.25,788.9,0,5162.15,,BRONCO,COPPELL TX 75019-7611 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22933652,ROANOKE VA 24012 US,ROANOKE,VA,24012,US,1112.4,1535.11,433.84,0,1968.95,,BRONCO,ROANOKE VA 24012 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22934106,BUXTON ME 4093 US,BUXTON,ME,4093,US,1881.7,3895.12,922.03,0,4817.15,,BRONCO,BUXTON ME 4093 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22934122,BOSSIER CITY LA 71111 US,BOSSIER CITY,LA,71111,US,209.4,651.23,81.67,31.41,764.31,,BRONCO,BOSSIER CITY LA 71111 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22934130,SPOKANE VALLEY WA 99212 US,SPOKANE VALLEY,WA,99212,US,1865.7,5802.33,895.54,0,6697.86,,BRONCO,SPOKANE VALLEY WA 99212 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22934138,TUKWILA WA 98168 US,TUKWILA,WA,98168,US,3369.55,10479.3,2291.29,505.43,13276.03,,BRONCO,TUKWILA WA 98168 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22934176,KENT WA 98032-1195 US,KENT,WA,98032-1195,US,2107.2,6553.39,1095.74,0,7649.14,,BRONCO,KENT WA 98032-1195 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22934407,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,124.49,2798.15,,BRONCO,ALPHARETTA GA 30005 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22934850,HOUSTON TX 77032-2530 US,HOUSTON,TX,77032-2530,US,259.4,661.47,101.17,38.91,801.55,,BRONCO,HOUSTON TX 77032-2530 US,100%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22935129,AUSTELL GA 30168 US,AUSTELL,GA,30168,US,792.2,2350,308.96,118.83,2777.79,,BRONCO,AUSTELL GA 30168 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22935131,COPPELL TX 75019-7611 US,COPPELL,TX,75019-7611,US,1715,4373.25,788.9,257.25,5419.4,,BRONCO,COPPELL TX 75019-7611 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22935143,DAPHNE AL 36526-5140 US,DAPHNE,AL,36526-5140,US,622,1082.28,242.58,0,1324.86,,BRONCO,DAPHNE AL 36526-5140 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22935738,WICHITA KS 67211 US,WICHITA,KS,67211,US,344.7,947.93,134.43,0,1082.36,,BRONCO,WICHITA KS 67211 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22935823,JACKSON MS 39205 US,JACKSON,MS,39205,US,426.2,677.66,166.22,0,843.88,,BRONCO,JACKSON MS 39205 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22936506,TOMS RIVER NJ 8753 US,TOMS RIVER,NJ,8753,US,1538.5,2553.91,676.94,0,3230.85,,BRONCO,TOMS RIVER NJ 8753 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22936919,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,124.49,2798.15,,BRONCO,ALPHARETTA GA 30005 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22936926,KILLEEN TX 76541 US,KILLEEN,TX,76541,US,176.8,450.84,68.95,26.52,546.31,,BRONCO,KILLEEN TX 76541 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22937215,SEATTLE WA 98126 US,SEATTLE,WA,98126,US,2108.5,6557.44,1096.42,316.28,7970.13,,BRONCO,SEATTLE WA 98126 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22937365,WALLINGFORD CT 06492-5931 US,WALLINGFORD,CT,06492-5931,US,1658.2,2603.37,762.77,248.73,3614.88,,BRONCO,WALLINGFORD CT 06492-5931 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22938071,LENEXA KS 66215-2029 US,LENEXA,KS,66215-2029,US,475.3,1307.08,185.37,0,1492.44,,BRONCO,LENEXA KS 66215-2029 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22938080,MAGNOLIA TX 77355-6350 US,MAGNOLIA,TX,77355-6350,US,244.5,623.48,95.36,0,718.83,,BRONCO,MAGNOLIA TX 77355-6350 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22938104,OVERLAND PARK KS 66223 US,OVERLAND PARK,KS,66223,US,482.9,1327.98,188.33,0,1516.31,,BRONCO,OVERLAND PARK KS 66223 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22939438,SPRINGFIELD MO 65803-9565 US,SPRINGFIELD,MO,65803-9565,US,417,917.4,162.63,62.55,1142.58,,BRONCO,SPRINGFIELD MO 65803-9565 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22939440,MOKENA IL 60448 US,MOKENA,IL,60448,US,904.2,2812.06,352.64,0,3164.7,,BRONCO,MOKENA IL 60448 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22940549,LITHONIA GA 30058-4613 US,LITHONIA,GA,30058-4613,US,829.5,2350,323.51,0,2673.51,,BRONCO,LITHONIA GA 30058-4613 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22941463,LENEXA KS 66215-2029 US,LENEXA,KS,66215-2029,US,475.3,1307.08,185.37,0,1492.44,,BRONCO,LENEXA KS 66215-2029 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22941483,HAMILTON TOWNSHIP NJ 08611-3226 US,HAMILTON TOWNSHIP,NJ,08611-3226,US,1515.5,2515.73,666.82,0,3182.55,,BRONCO,HAMILTON TOWNSHIP NJ 08611-3226 US,44%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22941488,ORANGE CA 92865 US,ORANGE,CA,92865,US,1414.3,1767.88,594.01,212.15,2574.03,,BRONCO,ORANGE CA 92865 US,89%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22942516,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,124.49,2798.15,,BRONCO,ALPHARETTA GA 30005 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
